Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
26490260,10/11/2013 11:01:40 AM,10/15/2013 06:56:56 AM,DOF,Department of Finance,DOF Literature Request,Property Tax Exemption Application for Owners - English,,,,,,,,,,,,N/A,Closed,10/22/2013 06:54:33 AM,10/15/2013 06:54:33 AM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
26475119,10/11/2013 11:00:00 AM,,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,11101,5-09 48 AVENUE,48 AVENUE,5 STREET,VERNON BOULEVARD,,,ADDRESS,Long Island City,,N/A,Open,,,02 QUEENS,QUEENS,996543,210502,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.74444741407468,-73.95563630613543,"(40.74444741407468, -73.95563630613543)"
26473483,10/11/2013 10:58:00 AM,10/11/2013 10:58:00 AM,DOT,Department of Transportation,Street Light Condition,Multiple Street Lights Out,,,50 AVE,50 AVE,SEE COMMENTS FOR CROSS ST,SAME AS FIRST CROSS ST,,,BLOCKFACE,,,N/A,Closed,,10/10/2013 10:58:00 AM,Unspecified QUEENS,QUEENS,,,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
26488791,10/11/2013 10:56:03 AM,10/15/2013 06:56:36 AM,DOF,Department of Finance,DOF Literature Request,SCRIE - Application for Seniors Not Enrolled - English,,,,,,,,,,,,N/A,Closed,10/22/2013 06:54:31 AM,10/15/2013 06:54:31 AM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
26473934,10/11/2013 10:54:00 AM,,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,10001,847 6 AVENUE,6 AVENUE,WEST 29 STREET,WEST 30 STREET,,,ADDRESS,NEW YORK,,N/A,Open,,,05 MANHATTAN,MANHATTAN,987086,211462,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.747090462811215,-73.98976487251035,"(40.747090462811215, -73.98976487251035)"
26474155,10/11/2013 10:52:00 AM,10/11/2013 10:52:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10013,,,HESTER ST,MOTT ST,HESTER STREET,MOTT STREET,INTERSECTION,NEW YORK,,N/A,Closed,,10/10/2013 10:52:00 AM,02 MANHATTAN,MANHATTAN,985052,200816,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.717870225645626,-73.99710684997898,"(40.717870225645626, -73.99710684997898)"
26506451,10/11/2013 10:49:17 AM,10/11/2013 01:00:25 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11385,69-44 COOPER AVENUE,COOPER AVENUE,69 PLACE,70 STREET,,,ADDRESS,RIDGEWOOD,,Precinct,Closed,10/11/2013 06:49:17 PM,10/11/2013 01:00:25 PM,05 QUEENS,QUEENS,1017123,194838,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70140101004389,-73.88144257536995,"(40.70140101004389, -73.88144257536995)"
26474565,10/11/2013 10:44:00 AM,10/11/2013 10:44:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,,,116 ST W,8 AVE,116 ST W,8 AVE,INTERSECTION,,,N/A,Closed,,10/10/2013 09:09:00 PM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
26502090,10/11/2013 10:38:55 AM,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Power/Phone Lines,Street,10312,419 ANNA DALE ROAD,ANNA DALE ROAD,UNNAMED STREET,GENESEE AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Open,10/21/2013 10:38:55 AM,,03 STATEN ISLAND,STATEN ISLAND,935488,140618,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.55250555555733,-74.17546972781042,"(40.55250555555733, -74.17546972781042)"
26474015,10/11/2013 10:35:14 AM,,DOT,Department of Transportation,Street Condition,Pothole,,,,,4 STREET,8 AVENUE,,,,,,N/A,Open,,10/11/2013 10:35:14 AM,Unspecified BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
26474344,10/11/2013 10:31:00 AM,,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,10305,510 NAUGHTON AVENUE,NAUGHTON AVENUE,NUGENT AVENUE,OLYMPIA BOULEVARD,,,ADDRESS,STATEN ISLAND,,N/A,Open,,,02 STATEN ISLAND,STATEN ISLAND,959935,150781,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.58050172445895,-74.08753399639319,"(40.58050172445895, -74.08753399639319)"
26492336,10/11/2013 10:27:45 AM,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,11102,24-02 28 STREET,28 STREET,24 AVENUE,HOYT AVENUE,,,ADDRESS,ASTORIA,,N/A,Assigned,11/14/2013 09:24:29 AM,10/15/2013 09:24:43 AM,01 QUEENS,QUEENS,1007133,220998,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77323517401322,-73.91738279008203,"(40.77323517401322, -73.91738279008203)"
26488466,10/11/2013 10:25:26 AM,10/15/2013 06:56:26 AM,DOF,Department of Finance,DOF Literature Request,Property Tax Exemption Application for Owners - English,,,,,,,,,,,,N/A,Closed,10/22/2013 06:54:30 AM,10/15/2013 06:54:30 AM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
26474879,10/11/2013 10:23:00 AM,10/10/2013 01:22:00 AM,DOT,Department of Transportation,Street Light Condition,Lamppost Base Door/Cover Open,,,MAURICE A FITZGERALD PLGD,MAURICE A FITZGERALD PLGD,104 ST,106 ST,,,BLOCKFACE,,,N/A,Pending,,10/10/2013 01:22:00 AM,Unspecified QUEENS,QUEENS,,,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
26473654,10/11/2013 10:21:00 AM,10/15/2013 12:00:00 PM,DSNY,BCC - Staten Island,Sanitation Condition,12 Dead Animals,Sidewalk,10305,,,MALLORY AVENUE,MCCLEAN AVENUE,MALLORY AVENUE,MCCLEAN AVENUE,INTERSECTION,STATEN ISLAND,,DSNY Garage,Closed,,10/15/2013 12:00:00 PM,02 STATEN ISLAND,STATEN ISLAND,962582,155789,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.594254545951465,-74.07802085996936,"(40.594254545951465, -74.07802085996936)"
26473890,10/11/2013 10:17:00 AM,,DEP,Department of Environmental Protection,Noise,Noise: Jack Hammering (NC2),,10280,2 SOUTH END AVENUE,SOUTH END AVENUE,DEAD END,WEST THAMES STREET,,,ADDRESS,NEW YORK,,N/A,Open,,,01 MANHATTAN,MANHATTAN,979355,197234,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.70803717159958,-74.0176557112128,"(40.70803717159958, -74.0176557112128)"
26476431,10/11/2013 10:14:00 AM,10/09/2013 10:14:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,LONG ISL EXPY,LONG ISL EXPY,SPRINGFIELD BLVD,,,,,,,N/A,Pending,,10/09/2013 10:14:00 AM,Unspecified QUEENS,QUEENS,,,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
26475569,10/11/2013 10:11:00 AM,,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,10305,559 NAUGHTON AVENUE,NAUGHTON AVENUE,OLYMPIA BOULEVARD,PATTERSON AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Open,,,02 STATEN ISLAND,STATEN ISLAND,960390,150484,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.57968775479671,-74.08589494909887,"(40.57968775479671, -74.08589494909887)"
26490266,10/11/2013 10:06:34 AM,10/15/2013 06:56:18 AM,DOF,Department of Finance,DOF Literature Request,Property Tax Exemption Application for Owners - English,,,,,,,,,,,,N/A,Closed,10/22/2013 06:54:29 AM,10/15/2013 06:54:29 AM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
26475295,10/11/2013 10:02:00 AM,10/11/2013 10:02:00 AM,DOT,Department of Transportation,Street Light Condition,Lamppost Leaning,,,,,FIELDSTONE RD,COMMERCE ST,FIELDSTONE RD,COMMERCE ST,INTERSECTION,,,N/A,Closed,,10/10/2013 10:02:00 AM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
26473938,10/11/2013 09:58:00 AM,,DEP,Department of Environmental Protection,Sewer,Manhole Cover Missing (Emergency) (SA3),,10001,38 WEST 31 STREET,WEST 31 STREET,5 AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Open,,,05 MANHATTAN,MANHATTAN,987669,211521,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.74725219679941,-73.98766079482432,"(40.74725219679941, -73.98766079482432)"
26473773,10/11/2013 09:55:00 AM,10/09/2013 09:55:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11364,,,UNION TPKE,214 ST,UNION TURNPIKE,214 STREET,INTERSECTION,Oakland Gardens,,N/A,Pending,,10/09/2013 09:55:00 AM,11 QUEENS,QUEENS,1051563,206777,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73397561418043,-73.75711480376003,"(40.73397561418043, -73.75711480376003)"
26506531,10/11/2013 09:52:50 AM,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,11219,1065 51 STREET,51 STREET,FT HAMILTON PARKWAY,11 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Open,11/10/2013 09:52:50 AM,,12 BROOKLYN,BROOKLYN,984710,171343,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.636973530688145,-73.99834259894595,"(40.636973530688145, -73.99834259894595)"
26476349,10/11/2013 09:45:00 AM,,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11201,,,JORALEMON ST,CLINTON ST,JORALEMON STREET,CLINTON STREET,INTERSECTION,BROOKLYN,,N/A,Assigned,,10/09/2013 09:45:00 AM,02 BROOKLYN,BROOKLYN,986163,191699,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.69284603813869,-73.99310159754657,"(40.69284603813869, -73.99310159754657)"
26506523,10/11/2013 09:42:21 AM,10/11/2013 01:29:09 PM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10019,150 WEST 56 STREET,WEST 56 STREET,6 1/2 AVENUE,7 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,10/11/2013 05:42:21 PM,10/11/2013 01:29:09 PM,05 MANHATTAN,MANHATTAN,989864,217807,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7645045444659,-73.97973376949176,"(40.7645045444659, -73.97973376949176)"
26507642,10/11/2013 09:39:11 AM,10/11/2013 10:17:54 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10472,1207 BEACH AVENUE,BEACH AVENUE,GLEASON AVENUE,WESTCHESTER AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,10/11/2013 05:39:11 PM,10/11/2013 10:17:54 AM,09 BRONX,BRONX,1021327,241829,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83036235589997,-73.86602154214397,"(40.83036235589997, -73.86602154214397)"
26501753,10/11/2013 09:30:19 AM,10/11/2013 01:46:34 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11235,174 BRIGHTON 11 STREET,BRIGHTON 11 STREET,OCEAN VIEW AVENUE,BRIGHTON BEACH AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/11/2013 05:30:19 PM,10/11/2013 01:46:34 PM,13 BROOKLYN,BROOKLYN,995770,150161,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.578825807733935,-73.95852904769407,"(40.578825807733935, -73.95852904769407)"
26507421,10/11/2013 09:25:19 AM,10/18/2013 03:46:44 PM,DOT,Department of Transportation,Street Condition,Cave-in,Street,10461,1490 BLONDELL AVENUE,BLONDELL AVENUE,CHESBROUGH AVENUE,NYCTA YARD BOUNDARY,,,ADDRESS,BRONX,,N/A,Closed,10/21/2013 09:25:19 AM,10/18/2013 03:46:44 PM,11 BRONX,BRONX,1027241,247204,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84508834158433,-73.84461677768543,"(40.84508834158433, -73.84461677768543)"
26474881,10/11/2013 09:21:00 AM,10/11/2013 09:21:00 AM,DOT,Department of Transportation,Street Light Condition,Lamppost Base Door/Cover Open,,,,,119 ST E,PALADINO AVE,119 ST E,PALADINO AVE,INTERSECTION,,,N/A,Closed,,10/10/2013 09:21:00 AM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
26473817,10/11/2013 09:17:00 AM,10/10/2013 02:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,,,135 ST W,5 AVE,135 ST W,5 AVE,INTERSECTION,,,N/A,Pending,,10/10/2013 02:00:00 AM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
26507319,10/11/2013 09:13:19 AM,10/17/2013 08:26:01 AM,DPR,Department of Parks and Recreation,Damaged Tree,Tree Alive - in Poor Condition,Street,11421,85-61 98 STREET,98 STREET,PARK LANE SOUTH,JAMAICA AVENUE,,,ADDRESS,WOODHAVEN,,N/A,Closed,10/21/2013 09:13:19 AM,10/17/2013 08:26:01 AM,09 QUEENS,QUEENS,1026272,193056,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69647112619214,-73.84845761946063,"(40.69647112619214, -73.84845761946063)"
26506742,10/11/2013 09:08:32 AM,10/18/2013 06:10:41 PM,DOT,Department of Transportation,Broken Muni Meter,Out of Order,Street,10028,,,,,1 AVENUE,EAST   83 STREET,INTERSECTION,NEW YORK,,N/A,Closed,10/31/2013 09:08:32 AM,10/18/2013 06:10:41 PM,08 MANHATTAN,MANHATTAN,997877,221608,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.774928578855054,-73.95079957868236,"(40.774928578855054, -73.95079957868236)"
26491967,10/11/2013 09:06:19 AM,10/17/2013 12:17:14 PM,DOT,Department of Transportation,Street Condition,Cave-in,Street,11220,8 AVENUE,8 AVENUE,44 STREET,45 STREET,,,BLOCKFACE,BROOKLYN,,N/A,Closed,10/21/2013 09:06:19 AM,10/17/2013 12:17:14 PM,12 BROOKLYN,BROOKLYN,984109,173974,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.644195072892174,-74.00050808443756,"(40.644195072892174, -74.00050808443756)"
26505860,10/11/2013 09:02:38 AM,10/11/2013 12:25:31 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11101,48-15 NORTHERN BOULEVARD,NORTHERN BOULEVARD,34 AVENUE,49 STREET,,,ADDRESS,LONG ISLAND CITY,,Precinct,Closed,10/11/2013 05:02:38 PM,10/11/2013 12:25:31 PM,01 QUEENS,QUEENS,1008013,213857,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.753632656784006,-73.91423086760332,"(40.753632656784006, -73.91423086760332)"
26473559,10/11/2013 09:00:00 AM,,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11234,4501 AVENUE N,AVENUE N,EAST 45 STREET,EAST 46 STREET,,,ADDRESS,BROOKLYN,,N/A,Open,,,18 BROOKLYN,BROOKLYN,1003252,164682,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.61867012245934,-73.9315536911286,"(40.61867012245934, -73.9315536911286)"
26486054,10/11/2013 08:56:18 AM,10/11/2013 11:20:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,10462,,,,,HOLLAND AVENUE,MORRIS PARK AVENUE,INTERSECTION,BRONX,,N/A,Closed,,10/11/2013 11:20:00 AM,11 BRONX,BRONX,1021788,247380,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.845596274394204,-73.86432464446204,"(40.845596274394204, -73.86432464446204)"
26476344,10/11/2013 08:51:00 AM,10/12/2013 12:00:00 PM,DSNY,BCC - Brooklyn South,Missed Collection (All Materials),2 Bulk-Missed Collection,Sidewalk,11219,1501 BAYRIDGE AVENUE,BAYRIDGE AVENUE,15 AVENUE,NEW UTRECHT AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,10/12/2013 12:00:00 PM,11 BROOKLYN,BROOKLYN,984430,165512,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.62096867480896,-73.9993516072722,"(40.62096867480896, -73.9993516072722)"
26476089,10/11/2013 08:44:00 AM,10/11/2013 08:44:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,,,AVE OF THE AMERICAS,42 ST W,AVE OF THE AMERICAS,42 ST W,INTERSECTION,,,N/A,Closed,,10/10/2013 08:44:00 AM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
26504478,10/11/2013 08:35:13 AM,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,10304,123 ATLANTIC AVENUE,ATLANTIC AVENUE,JOHNSON PLACE,BEAR STREET,,,ADDRESS,STATEN ISLAND,,N/A,Open,11/10/2013 08:35:13 AM,,02 STATEN ISLAND,STATEN ISLAND,957979,155397,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.59316613699685,-74.09459353565742,"(40.59316613699685, -74.09459353565742)"
26490577,10/11/2013 08:27:57 AM,10/21/2013 10:33:26 AM,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,11374,63-50 FITCHETT STREET,FITCHETT STREET,63 AVENUE,63 DRIVE,,,ADDRESS,REGO PARK,,N/A,Closed,11/14/2013 09:07:29 AM,10/21/2013 10:33:26 AM,06 QUEENS,QUEENS,1020992,203053,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72393398367299,-73.86744410143933,"(40.72393398367299, -73.86744410143933)"
26474747,10/11/2013 08:22:00 AM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,11203,,,GLENWOOD RD,E 45 ST,GLENWOOD ROAD,EAST 45 STREET,INTERSECTION,BROOKLYN,,N/A,Open,,,17 BROOKLYN,BROOKLYN,1002727,170589,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63488470195669,-73.93342860073406,"(40.63488470195669, -73.93342860073406)"
26475979,10/11/2013 08:14:00 AM,10/12/2013 12:00:00 PM,DSNY,BCC - Bronx,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,10458,610 EAST 186 STREET,EAST 186 STREET,ARTHUR AVENUE,HUGHES AVENUE,,,ADDRESS,BRONX,,DSNY Garage,Closed,,10/12/2013 12:00:00 PM,06 BRONX,BRONX,1015293,250626,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.85453079905301,-73.88778477016236,"(40.85453079905301, -73.88778477016236)"
26487506,10/11/2013 08:07:17 AM,10/15/2013 06:56:20 AM,DOF,Department of Finance,DOF Literature Request,Property Tax Exemption Application for Owners - English,,,,,,,,,,,,N/A,Closed,10/22/2013 06:54:29 AM,10/15/2013 06:54:29 AM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
26502016,10/11/2013 08:00:55 AM,10/11/2013 09:25:36 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11357,167-07 12 ROAD,12 ROAD,BURTON STREET,TOTTEN STREET,,,ADDRESS,WHITESTONE,,Precinct,Closed,10/11/2013 04:00:55 PM,10/11/2013 09:25:36 AM,07 QUEENS,QUEENS,1040641,227247,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79023672450629,-73.79635273713774,"(40.79023672450629, -73.79635273713774)"
26501123,10/11/2013 07:48:38 AM,,DPR,Department of Parks and Recreation,Dead Tree,Dead/Dying Tree,Street,11372,35-34 77 STREET,77 STREET,35 AVENUE,37 AVENUE,,,ADDRESS,JACKSON HEIGHTS,,N/A,Assigned,11/22/2013 09:20:29 AM,10/30/2013 09:20:41 AM,03 QUEENS,QUEENS,1014927,212886,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.75094622551121,-73.88928023191966,"(40.75094622551121, -73.88928023191966)"
26473933,10/11/2013 07:38:00 AM,10/11/2013 07:50:00 AM,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,10473,1200 HARDING PARK,HARDING PARK,BRONX RIVER AVENUE,A STREET,,,ADDRESS,BRONX,,N/A,Closed,,10/11/2013 07:50:00 AM,09 BRONX,BRONX,1023505,234112,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.80917198185154,-73.85819645173993,"(40.80917198185154, -73.85819645173993)"
26500308,10/11/2013 07:20:43 AM,10/11/2013 08:35:57 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10456,757 CAULDWELL AVENUE,CAULDWELL AVENUE,EAST 156 STREET,EAST 158 STREET,,,ADDRESS,BRONX,,Precinct,Closed,10/11/2013 03:20:43 PM,10/11/2013 08:35:57 AM,01 BRONX,BRONX,1009561,237768,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81925762713014,-73.90855349236737,"(40.81925762713014, -73.90855349236737)"
26474523,10/11/2013 07:07:00 AM,10/11/2013 03:35:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,,,7 AVE,38 ST W,7 AVE,38 ST W,INTERSECTION,,,N/A,Closed,,10/11/2013 03:35:00 PM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
